POS,ODR,POF,ideal_prob
0.018,0.018,0.982,0.0
0.017,0.017,0.983,0.0
0.761,3.189,0.239,0.0
0.239,0.314,0.761,0.0
0.173,0.21,0.827,0.0
0.827,4.769,0.173,0.0
0.981,53.044,0.019,0.0
0.019,0.019,0.981,0.0
0.62,1.633,0.38,0.0
0.012,0.012,0.988,1.0
0.016,0.016,0.984,1.0
0.331,0.494,0.669,0.0
0.003,0.003,0.997,1.0
0.007,0.007,0.993,1.0
0.012,0.012,0.988,1.0
0.003,0.003,0.997,1.0
0.689,2.22,0.311,0.0
0.311,0.45,0.689,0.0
0.923,11.981,0.077,0.0
0.077,0.084,0.923,0.0
0.416,0.712,0.584,0.0
0.584,1.404,0.416,0.0
0.9,9.048,0.1,0.0
0.018,0.018,0.982,1.0
0.005,0.005,0.995,1.0
0.022,0.022,0.978,1.0
0.042,0.044,0.958,0.0
0.004,0.004,0.996,1.0
0.006,0.006,0.994,1.0
0.001,0.001,0.999,1.0
0.208,0.262,0.792,0.0
0.202,0.253,0.798,0.0
0.197,0.245,0.803,0.0
0.195,0.243,0.805,0.0
0.053,0.056,0.947,0.0
0.049,0.051,0.951,0.0
0.048,0.051,0.952,0.0
0.054,0.057,0.946,0.0
0.088,0.096,0.912,0.0
0.912,10.378,0.088,0.0
0.079,0.086,0.921,0.0
0.168,0.202,0.832,0.0
0.079,0.085,0.921,0.0
0.08,0.087,0.92,0.0
0.17,0.205,0.83,0.0
0.177,0.215,0.823,0.0
0.174,0.211,0.826,0.0
0.076,0.082,0.924,0.0
0.797,3.936,0.203,0.0
0.203,0.254,0.797,0.0
0.923,11.962,0.077,0.0
0.017,0.017,0.983,1.0
0.02,0.02,0.98,0.0
0.005,0.005,0.995,1.0
0.025,0.026,0.975,1.0
0.003,0.003,0.997,1.0
0.005,0.005,0.995,1.0
0.001,0.001,0.999,1.0
0.221,0.283,0.779,0.0
0.208,0.263,0.792,0.0
0.038,0.039,0.962,0.0
0.208,0.262,0.792,0.0
0.216,0.275,0.784,0.0
0.038,0.039,0.962,0.0
0.038,0.039,0.962,0.0
0.04,0.042,0.96,0.0
0.233,0.304,0.767,0.0
0.223,0.287,0.777,0.0
0.224,0.289,0.776,0.0
0.23,0.299,0.77,0.0
0.02,0.02,0.98,0.0
0.018,0.018,0.982,0.0
0.023,0.023,0.977,0.0
0.016,0.016,0.984,0.0
0.147,0.173,0.853,0.0
0.799,3.984,0.201,0.0
0.003,0.003,0.997,1.0
0.008,0.008,0.992,1.0
0.021,0.022,0.979,1.0
0.014,0.014,0.986,1.0
0.002,0.002,0.998,1.0
0.006,0.006,0.994,1.0
0.86,6.137,0.14,0.0
0.015,0.015,0.985,1.0
0.083,0.091,0.917,0.0
0.019,0.019,0.981,1.0
0.004,0.004,0.996,1.0
0.003,0.003,0.997,1.0
0.007,0.007,0.993,1.0
0.001,0.001,0.999,1.0
0.041,0.042,0.959,0.0
0.209,0.265,0.791,0.0
0.208,0.263,0.792,0.0
0.208,0.262,0.792,0.0
0.215,0.274,0.785,0.0
0.039,0.04,0.961,0.0
0.041,0.043,0.959,0.0
0.037,0.038,0.963,0.0
0.143,0.167,0.857,0.0
0.107,0.12,0.893,0.0
0.092,0.102,0.908,0.0
0.106,0.119,0.894,0.0
0.149,0.175,0.851,0.0
0.152,0.179,0.848,0.0
0.099,0.109,0.901,0.0
0.142,0.166,0.858,0.0
0.2,0.25,0.8,0.0
0.204,0.256,0.796,0.0
0.208,0.262,0.792,0.0
0.208,0.263,0.792,0.0
0.045,0.048,0.955,0.0
0.044,0.046,0.956,0.0
0.047,0.05,0.953,0.0
0.044,0.047,0.956,0.0
0.48,0.925,0.52,0.0
0.471,0.889,0.529,0.0
0.013,0.013,0.987,1.0
0.01,0.01,0.99,1.0
0.014,0.014,0.986,1.0
0.009,0.009,0.991,1.0
0.002,0.002,0.998,1.0
0.002,0.002,0.998,1.0
0.882,7.463,0.118,0.0
0.118,0.134,0.882,0.0
0.606,1.541,0.394,0.0
0.337,0.509,0.663,0.0
0.006,0.006,0.994,1.0
0.01,0.01,0.99,1.0
0.002,0.002,0.998,1.0
0.003,0.003,0.997,1.0
0.018,0.018,0.982,1.0
0.012,0.012,0.988,1.0
0.118,0.133,0.882,0.0
0.832,4.936,0.168,0.0
0.016,0.016,0.984,1.0
0.018,0.018,0.982,1.0
0.002,0.002,0.998,1.0
0.006,0.006,0.994,1.0
0.004,0.004,0.996,1.0
0.004,0.004,0.996,1.0
0.468,0.881,0.532,0.0
0.47,0.886,0.53,0.0
0.002,0.002,0.998,1.0
0.014,0.014,0.986,1.0
0.005,0.005,0.995,1.0
0.012,0.012,0.988,1.0
0.012,0.012,0.988,1.0
0.011,0.011,0.989,1.0
0.854,5.85,0.146,0.0
0.095,0.105,0.905,0.0
0.005,0.005,0.995,1.0
0.008,0.008,0.992,1.0
0.001,0.001,0.999,1.0
0.016,0.016,0.984,1.0
0.017,0.017,0.983,1.0
0.002,0.002,0.998,1.0
0.552,1.231,0.448,0.0
0.389,0.636,0.611,0.0
0.01,0.01,0.99,1.0
0.009,0.009,0.991,1.0
0.012,0.012,0.988,1.0
0.015,0.015,0.985,1.0
0.003,0.003,0.997,1.0
0.003,0.003,0.997,1.0
0.175,0.213,0.825,0.0
0.179,0.218,0.821,0.0
0.078,0.084,0.922,0.0
0.077,0.084,0.923,0.0
0.177,0.215,0.823,0.0
0.166,0.198,0.834,0.0
0.071,0.076,0.929,0.0
0.073,0.079,0.927,0.0
0.168,0.203,0.832,0.0
0.777,3.482,0.223,0.0
0.021,0.021,0.979,1.0
0.007,0.007,0.993,1.0
0.003,0.003,0.997,1.0
0.011,0.011,0.989,1.0
0.003,0.003,0.997,1.0
0.006,0.006,0.994,1.0
0.163,0.195,0.837,0.0
0.086,0.095,0.914,0.0
0.172,0.208,0.828,0.0
0.086,0.094,0.914,0.0
0.083,0.091,0.917,0.0
0.082,0.089,0.918,0.0
0.169,0.203,0.831,0.0
0.161,0.191,0.839,0.0
0.165,0.198,0.835,0.0
0.169,0.203,0.831,0.0
0.172,0.208,0.828,0.0
0.167,0.2,0.833,0.0
0.082,0.089,0.918,0.0
0.08,0.086,0.92,0.0
0.085,0.093,0.915,0.0
0.084,0.092,0.916,0.0
0.554,1.241,0.446,0.0
0.397,0.658,0.603,0.0
0.014,0.014,0.986,1.0
0.01,0.01,0.99,1.0
0.013,0.013,0.987,1.0
0.012,0.012,0.988,1.0
0.002,0.002,0.998,1.0
0.003,0.003,0.997,1.0
0.197,0.246,0.803,0.0
0.193,0.24,0.807,0.0
0.189,0.234,0.811,0.0
0.057,0.06,0.943,0.0
0.183,0.223,0.817,0.0
0.054,0.057,0.946,0.0
0.058,0.061,0.942,0.0
0.058,0.061,0.942,0.0
0.819,4.535,0.181,0.0
0.181,0.221,0.819,0.0
0.838,5.194,0.162,0.0
0.162,0.193,0.838,0.0
0.862,6.262,0.138,0.0
0.086,0.095,0.914,0.0
0.02,0.02,0.98,1.0
0.003,0.003,0.997,1.0
0.003,0.003,0.997,1.0
0.009,0.009,0.991,1.0
0.014,0.014,0.986,1.0
0.002,0.002,0.998,1.0
0.822,4.628,0.178,0.0
0.178,0.216,0.822,0.0
0.24,0.315,0.76,0.0
0.24,0.315,0.76,0.0
0.233,0.304,0.767,0.0
0.231,0.301,0.769,0.0
0.015,0.015,0.985,0.0
0.015,0.015,0.985,0.0
0.015,0.015,0.985,0.0
0.016,0.016,0.984,0.0
0.657,1.917,0.343,0.0
0.343,0.522,0.657,0.0
0.202,0.253,0.798,0.0
0.04,0.041,0.96,0.0
0.201,0.251,0.799,0.0
0.214,0.272,0.786,0.0
0.214,0.273,0.786,0.0
0.044,0.047,0.956,0.0
0.04,0.041,0.96,0.0
0.041,0.042,0.959,0.0
0.213,0.271,0.787,0.0
0.787,3.688,0.213,0.0
0.167,0.201,0.833,0.0
0.079,0.086,0.921,0.0
0.076,0.082,0.924,0.0
0.174,0.21,0.826,0.0
0.079,0.086,0.921,0.0
0.17,0.205,0.83,0.0
0.171,0.206,0.829,0.0
0.08,0.087,0.92,0.0
0.204,0.256,0.796,0.0
0.2,0.25,0.8,0.0
0.208,0.262,0.792,0.0
0.047,0.05,0.953,0.0
0.202,0.253,0.798,0.0
0.043,0.045,0.957,0.0
0.044,0.046,0.956,0.0
0.045,0.047,0.955,0.0
0.244,0.322,0.756,0.0
0.262,0.355,0.738,0.0
0.249,0.331,0.751,0.0
0.243,0.32,0.757,0.0
0.794,3.853,0.206,0.0
0.206,0.26,0.794,0.0
0.218,0.278,0.782,0.0
0.212,0.27,0.788,0.0
0.035,0.036,0.965,0.0
0.216,0.276,0.784,0.0
0.217,0.278,0.783,0.0
0.033,0.034,0.967,0.0
0.035,0.036,0.965,0.0
0.03,0.031,0.97,0.0
0.518,1.073,0.482,0.0
0.482,0.932,0.518,0.0
0.193,0.239,0.807,0.0
0.189,0.233,0.811,0.0
0.051,0.054,0.949,0.0
0.194,0.24,0.806,0.0
0.053,0.056,0.947,0.0
0.206,0.26,0.794,0.0
0.057,0.06,0.943,0.0
0.053,0.056,0.947,0.0
0.124,0.142,0.876,0.0
0.135,0.156,0.865,0.0
0.12,0.136,0.88,0.0
0.115,0.13,0.885,0.0
0.125,0.143,0.875,0.0
0.133,0.153,0.867,0.0
0.125,0.144,0.875,0.0
0.113,0.128,0.887,0.0
0.719,2.562,0.281,0.0
0.281,0.39,0.719,0.0
0.078,0.084,0.922,0.0
0.174,0.211,0.826,0.0
0.181,0.221,0.819,0.0
0.174,0.21,0.826,0.0
0.174,0.211,0.826,0.0
0.075,0.081,0.925,0.0
0.077,0.083,0.923,0.0
0.074,0.08,0.926,0.0
0.238,0.312,0.762,0.0
0.244,0.323,0.756,0.0
0.237,0.31,0.763,0.0
0.231,0.3,0.769,0.0
0.013,0.013,0.987,0.0
0.015,0.015,0.985,0.0
0.014,0.014,0.986,0.0
0.012,0.012,0.988,0.0
0.711,2.466,0.289,0.0
0.006,0.006,0.994,1.0
0.234,0.305,0.766,0.0
0.015,0.015,0.985,1.0
0.018,0.018,0.982,1.0
0.009,0.009,0.991,1.0
0.004,0.004,0.996,1.0
0.003,0.003,0.997,1.0
0.206,0.26,0.794,0.0
0.206,0.26,0.794,0.0
0.049,0.051,0.951,0.0
0.207,0.26,0.793,0.0
0.198,0.247,0.802,0.0
0.041,0.043,0.959,0.0
0.042,0.044,0.958,0.0
0.046,0.048,0.954,0.0
0.24,0.316,0.76,0.0
0.71,2.455,0.29,0.0
0.012,0.012,0.988,1.0
0.016,0.016,0.984,1.0
0.003,0.003,0.997,1.0
0.006,0.006,0.994,1.0
0.01,0.01,0.99,1.0
0.002,0.002,0.998,1.0
0.194,0.24,0.806,0.0
0.189,0.234,0.811,0.0
0.19,0.234,0.81,0.0
0.059,0.063,0.941,0.0
0.057,0.06,0.943,0.0
0.193,0.239,0.807,0.0
0.063,0.068,0.937,0.0
0.06,0.063,0.94,0.0
0.308,0.444,0.692,0.0
0.635,1.738,0.365,0.0
0.01,0.01,0.99,1.0
0.009,0.009,0.991,1.0
0.003,0.003,0.997,1.0
0.013,0.013,0.987,1.0
0.019,0.019,0.981,1.0
0.004,0.004,0.996,1.0
0.321,0.472,0.679,0.0
0.633,1.727,0.367,0.0
0.011,0.011,0.989,1.0
0.007,0.007,0.993,1.0
0.01,0.01,0.99,1.0
0.017,0.017,0.983,1.0
0.003,0.003,0.997,1.0
0.003,0.003,0.997,1.0
0.914,10.642,0.086,0.0
0.086,0.094,0.914,0.0
0.193,0.24,0.807,0.0
0.054,0.057,0.946,0.0
0.192,0.237,0.808,0.0
0.188,0.231,0.812,0.0
0.057,0.061,0.943,0.0
0.059,0.063,0.941,0.0
0.202,0.253,0.798,0.0
0.055,0.058,0.945,0.0
0.227,0.293,0.773,0.0
0.227,0.293,0.773,0.0
0.223,0.286,0.777,0.0
0.225,0.29,0.775,0.0
0.023,0.023,0.977,0.0
0.025,0.026,0.975,0.0
0.026,0.027,0.974,0.0
0.027,0.028,0.973,0.0
0.306,0.44,0.694,0.0
0.694,2.272,0.306,0.0
0.327,0.486,0.673,0.0
0.673,2.057,0.327,0.0
0.031,0.032,0.969,0.0
0.218,0.278,0.782,0.0
0.227,0.294,0.773,0.0
0.22,0.282,0.78,0.0
0.03,0.031,0.97,0.0
0.032,0.033,0.968,0.0
0.221,0.283,0.779,0.0
0.029,0.03,0.971,0.0
0.229,0.298,0.771,0.0
0.225,0.29,0.775,0.0
0.226,0.292,0.774,0.0
0.022,0.022,0.978,0.0
0.23,0.299,0.77,0.0
0.022,0.023,0.978,0.0
0.024,0.025,0.976,0.0
0.023,0.023,0.977,0.0
0.154,0.182,0.846,0.0
0.092,0.102,0.908,0.0
0.158,0.187,0.842,0.0
0.157,0.187,0.843,0.0
0.092,0.102,0.908,0.0
0.167,0.201,0.833,0.0
0.09,0.099,0.91,0.0
0.089,0.098,0.911,0.0
0.637,1.753,0.363,0.0
0.363,0.571,0.637,0.0
0.895,8.527,0.105,0.0
0.004,0.004,0.996,1.0
0.021,0.021,0.979,1.0
0.05,0.053,0.95,0.0
0.014,0.014,0.986,1.0
0.007,0.007,0.993,1.0
0.003,0.003,0.997,1.0
0.003,0.003,0.997,1.0
0.385,0.625,0.615,0.0
0.615,1.599,0.385,0.0
0.131,0.151,0.869,0.0
0.869,6.642,0.131,0.0
0.197,0.246,0.803,0.0
0.209,0.264,0.791,0.0
0.198,0.247,0.802,0.0
0.048,0.051,0.952,0.0
0.192,0.237,0.808,0.0
0.048,0.051,0.952,0.0
0.052,0.055,0.948,0.0
0.053,0.056,0.947,0.0
0.346,0.53,0.654,0.0
0.018,0.018,0.982,1.0
0.604,1.525,0.396,0.0
0.01,0.01,0.99,1.0
0.01,0.01,0.99,1.0
0.003,0.003,0.997,1.0
0.002,0.002,0.998,1.0
0.006,0.006,0.994,1.0
0.782,3.583,0.218,0.0
0.014,0.014,0.986,1.0
0.165,0.198,0.835,0.0
0.021,0.021,0.979,1.0
0.007,0.007,0.993,1.0
0.004,0.004,0.996,1.0
0.006,0.006,0.994,1.0
0.002,0.002,0.998,1.0
0.777,3.491,0.223,0.0
0.167,0.201,0.833,0.0
0.006,0.006,0.994,1.0
0.021,0.022,0.979,1.0
0.013,0.013,0.987,1.0
0.003,0.003,0.997,1.0
0.003,0.003,0.997,1.0
0.008,0.008,0.992,1.0
0.233,0.304,0.767,0.0
0.236,0.309,0.764,0.0
0.232,0.303,0.768,0.0
0.248,0.33,0.752,0.0
0.011,0.011,0.989,0.0
0.01,0.01,0.99,0.0
0.01,0.01,0.99,0.0
0.01,0.01,0.99,0.0
0.795,3.888,0.205,0.0
0.205,0.257,0.795,0.0
0.855,5.896,0.145,0.0
0.096,0.106,0.904,0.0
0.02,0.02,0.98,1.0
0.004,0.004,0.996,1.0
0.011,0.011,0.989,1.0
0.009,0.009,0.991,1.0
0.002,0.002,0.998,1.0
0.005,0.005,0.995,1.0
0.772,3.395,0.228,0.0
0.175,0.213,0.825,0.0
0.02,0.02,0.98,1.0
0.014,0.014,0.986,1.0
0.008,0.008,0.992,1.0
0.005,0.005,0.995,1.0
0.005,0.005,0.995,1.0
0.002,0.002,0.998,1.0
0.185,0.227,0.815,0.0
0.181,0.221,0.819,0.0
0.066,0.071,0.934,0.0
0.192,0.237,0.808,0.0
0.062,0.067,0.938,0.0
0.062,0.067,0.938,0.0
0.062,0.067,0.938,0.0
0.188,0.231,0.812,0.0
0.171,0.206,0.829,0.0
0.172,0.208,0.828,0.0
0.168,0.202,0.832,0.0
0.172,0.208,0.828,0.0
0.077,0.083,0.923,0.0
0.082,0.089,0.918,0.0
0.077,0.084,0.923,0.0
0.08,0.087,0.92,0.0
0.665,1.981,0.335,0.0
0.335,0.505,0.665,0.0
0.193,0.239,0.807,0.0
0.207,0.261,0.793,0.0
0.21,0.267,0.79,0.0
0.207,0.26,0.793,0.0
0.046,0.049,0.954,0.0
0.041,0.043,0.959,0.0
0.045,0.048,0.955,0.0
0.052,0.055,0.948,0.0
0.068,0.073,0.932,0.0
0.176,0.213,0.824,0.0
0.182,0.222,0.818,0.0
0.069,0.075,0.931,0.0
0.188,0.232,0.812,0.0
0.185,0.226,0.815,0.0
0.066,0.071,0.934,0.0
0.069,0.075,0.931,0.0
0.24,0.316,0.76,0.0
0.237,0.31,0.763,0.0
0.013,0.013,0.987,0.0
0.239,0.315,0.761,0.0
0.236,0.309,0.764,0.0
0.01,0.01,0.99,0.0
0.012,0.012,0.988,0.0
0.009,0.009,0.991,0.0
0.229,0.296,0.771,0.0
0.238,0.313,0.762,0.0
0.226,0.292,0.774,0.0
0.235,0.308,0.765,0.0
0.019,0.019,0.981,0.0
0.018,0.018,0.982,0.0
0.018,0.018,0.982,0.0
0.019,0.019,0.981,0.0
0.867,6.533,0.133,0.0
0.081,0.088,0.919,0.0
0.021,0.022,0.979,1.0
0.006,0.006,0.994,1.0
0.004,0.004,0.996,1.0
0.005,0.005,0.995,1.0
0.015,0.015,0.985,1.0
0.001,0.001,0.999,1.0
0.151,0.178,0.849,0.0
0.159,0.189,0.841,0.0
0.094,0.103,0.906,0.0
0.156,0.185,0.844,0.0
0.097,0.107,0.903,0.0
0.157,0.187,0.843,0.0
0.089,0.098,0.911,0.0
0.097,0.108,0.903,0.0
0.198,0.247,0.802,0.0
0.193,0.239,0.807,0.0
0.192,0.238,0.808,0.0
0.192,0.237,0.808,0.0
0.055,0.058,0.945,0.0
0.058,0.062,0.942,0.0
0.058,0.061,0.942,0.0
0.054,0.057,0.946,0.0
0.11,0.124,0.89,0.0
0.111,0.125,0.889,0.0
0.114,0.129,0.886,0.0
0.136,0.157,0.864,0.0
0.141,0.164,0.859,0.0
0.134,0.154,0.866,0.0
0.119,0.135,0.881,0.0
0.133,0.154,0.867,0.0
0.114,0.128,0.886,0.0
0.134,0.155,0.866,0.0
0.118,0.133,0.882,0.0
0.131,0.151,0.869,0.0
0.132,0.152,0.868,0.0
0.135,0.156,0.865,0.0
0.125,0.143,0.875,0.0
0.114,0.128,0.886,0.0
0.144,0.168,0.856,0.0
0.098,0.109,0.902,0.0
0.154,0.182,0.846,0.0
0.151,0.178,0.849,0.0
0.154,0.182,0.846,0.0
0.102,0.114,0.898,0.0
0.096,0.106,0.904,0.0
0.098,0.108,0.902,0.0
0.001,0.001,0.999,1.0
0.795,3.891,0.205,0.0
0.015,0.015,0.985,1.0
0.146,0.17,0.854,0.0
0.005,0.005,0.995,1.0
0.007,0.007,0.993,1.0
0.02,0.02,0.98,1.0
0.005,0.005,0.995,1.0
0.818,4.491,0.182,0.0
0.182,0.223,0.818,0.0
0.348,0.533,0.652,0.0
0.598,1.488,0.402,0.0
0.01,0.01,0.99,1.0
0.016,0.016,0.984,1.0
0.004,0.004,0.996,1.0
0.008,0.008,0.992,1.0
0.011,0.011,0.989,1.0
0.003,0.003,0.997,1.0
0.213,0.27,0.787,0.0
0.21,0.267,0.79,0.0
0.035,0.036,0.965,0.0
0.218,0.278,0.782,0.0
0.213,0.27,0.787,0.0
0.037,0.039,0.963,0.0
0.035,0.036,0.965,0.0
0.037,0.039,0.963,0.0
0.201,0.252,0.799,0.0
0.207,0.26,0.793,0.0
0.208,0.263,0.792,0.0
0.044,0.047,0.956,0.0
0.041,0.043,0.959,0.0
0.211,0.268,0.789,0.0
0.044,0.046,0.956,0.0
0.043,0.045,0.957,0.0
0.562,1.284,0.438,0.0
0.384,0.624,0.616,0.0
0.008,0.008,0.992,1.0
0.017,0.017,0.983,1.0
0.002,0.002,0.998,1.0
0.003,0.003,0.997,1.0
0.014,0.014,0.986,1.0
0.013,0.013,0.987,1.0
0.195,0.243,0.805,0.0
0.061,0.064,0.939,0.0
0.188,0.232,0.812,0.0
0.2,0.25,0.8,0.0
0.194,0.241,0.806,0.0
0.059,0.062,0.941,0.0
0.053,0.056,0.947,0.0
0.056,0.059,0.944,0.0
0.649,1.852,0.351,0.0
0.351,0.54,0.649,0.0
0.514,1.056,0.486,0.0
0.486,0.947,0.514,0.0
0.961,24.928,0.039,0.0
0.039,0.04,0.961,0.0
0.609,1.56,0.391,0.0
0.391,0.641,0.609,0.0
0.88,7.359,0.12,0.0
0.067,0.072,0.933,0.0
0.023,0.023,0.977,1.0
0.004,0.004,0.996,1.0
0.004,0.004,0.996,1.0
0.006,0.006,0.994,1.0
0.012,0.012,0.988,1.0
0.002,0.002,0.998,1.0
0.674,2.066,0.326,0.0
0.271,0.373,0.729,0.0
0.015,0.015,0.985,1.0
0.01,0.01,0.99,1.0
0.007,0.007,0.993,1.0
0.016,0.016,0.984,1.0
0.002,0.002,0.998,1.0
0.005,0.005,0.995,1.0
0.874,6.938,0.126,0.0
0.126,0.144,0.874,0.0
0.157,0.187,0.843,0.0
0.156,0.185,0.844,0.0
0.16,0.191,0.84,0.0
0.167,0.2,0.833,0.0
0.095,0.105,0.905,0.0
0.085,0.093,0.915,0.0
0.086,0.095,0.914,0.0
0.084,0.092,0.916,0.0
0.21,0.267,0.79,0.0
0.206,0.26,0.794,0.0
0.21,0.267,0.79,0.0
0.212,0.269,0.788,0.0
0.041,0.043,0.959,0.0
0.041,0.043,0.959,0.0
0.042,0.044,0.958,0.0
0.043,0.045,0.957,0.0
0.112,0.126,0.888,0.0
0.116,0.131,0.884,0.0
0.143,0.166,0.857,0.0
0.131,0.151,0.869,0.0
0.12,0.137,0.88,0.0
0.135,0.156,0.865,0.0
0.137,0.159,0.863,0.0
0.114,0.128,0.886,0.0
0.09,0.099,0.91,0.0
0.091,0.1,0.909,0.0
0.162,0.193,0.838,0.0
0.094,0.104,0.906,0.0
0.157,0.186,0.843,0.0
0.099,0.11,0.901,0.0
0.154,0.182,0.846,0.0
0.154,0.182,0.846,0.0
0.165,0.198,0.835,0.0
0.087,0.095,0.913,0.0
0.084,0.092,0.916,0.0
0.167,0.2,0.833,0.0
0.082,0.089,0.918,0.0
0.175,0.212,0.825,0.0
0.165,0.198,0.835,0.0
0.081,0.088,0.919,0.0
0.492,0.967,0.508,0.0
0.457,0.842,0.543,0.0
0.009,0.009,0.991,1.0
0.015,0.015,0.985,1.0
0.003,0.003,0.997,1.0
0.014,0.014,0.986,1.0
0.003,0.003,0.997,1.0
0.009,0.009,0.991,1.0
0.586,1.415,0.414,0.0
0.012,0.012,0.988,1.0
0.003,0.003,0.997,1.0
0.355,0.552,0.645,0.0
0.006,0.006,0.994,1.0
0.011,0.011,0.989,1.0
0.016,0.016,0.984,1.0
0.002,0.002,0.998,1.0
0.225,0.29,0.775,0.0
0.231,0.301,0.769,0.0
0.231,0.301,0.769,0.0
0.225,0.29,0.775,0.0
0.021,0.021,0.979,0.0
0.023,0.023,0.977,0.0
0.023,0.023,0.977,0.0
0.021,0.021,0.979,0.0
0.718,2.549,0.282,0.0
0.232,0.303,0.768,0.0
0.01,0.01,0.99,1.0
0.004,0.004,0.996,1.0
0.013,0.013,0.987,1.0
0.005,0.005,0.995,1.0
0.016,0.016,0.984,1.0
0.002,0.002,0.998,1.0
0.05,0.053,0.95,0.0
0.203,0.254,0.797,0.0
0.204,0.256,0.796,0.0
0.05,0.052,0.95,0.0
0.051,0.054,0.949,0.0
0.188,0.232,0.812,0.0
0.196,0.244,0.804,0.0
0.057,0.061,0.943,0.0
0.926,12.476,0.074,0.0
0.026,0.027,0.974,0.0
0.019,0.019,0.981,1.0
0.014,0.014,0.986,1.0
0.004,0.004,0.996,1.0
0.006,0.006,0.994,1.0
0.003,0.003,0.997,1.0
0.001,0.001,0.999,1.0
0.75,3.008,0.25,0.0
0.25,0.332,0.75,0.0
0.754,3.072,0.246,0.0
0.246,0.326,0.754,0.0
0.797,3.923,0.203,0.0
0.203,0.255,0.797,0.0
0.23,0.3,0.77,0.0
0.015,0.015,0.985,0.0
0.239,0.315,0.761,0.0
0.016,0.016,0.984,0.0
0.225,0.29,0.775,0.0
0.239,0.315,0.761,0.0
0.015,0.015,0.985,0.0
0.015,0.015,0.985,0.0
0.074,0.08,0.926,0.0
0.178,0.217,0.822,0.0
0.071,0.076,0.929,0.0
0.177,0.215,0.823,0.0
0.175,0.213,0.825,0.0
0.174,0.211,0.826,0.0
0.072,0.077,0.928,0.0
0.071,0.077,0.929,0.0
0.488,0.954,0.512,0.0
0.012,0.012,0.988,1.0
0.457,0.842,0.543,0.0
0.007,0.007,0.993,1.0
0.015,0.015,0.985,1.0
0.009,0.009,0.991,1.0
0.003,0.003,0.997,1.0
0.004,0.004,0.996,1.0
0.157,0.187,0.843,0.0
0.789,3.731,0.211,0.0
0.018,0.018,0.982,1.0
0.014,0.014,0.986,1.0
0.002,0.002,0.998,1.0
0.003,0.003,0.997,1.0
0.004,0.004,0.996,1.0
0.01,0.01,0.99,1.0
0.852,5.737,0.148,0.0
0.148,0.174,0.852,0.0
0.435,0.77,0.565,0.0
0.515,1.06,0.485,0.0
0.012,0.012,0.988,1.0
0.008,0.008,0.992,1.0
0.015,0.015,0.985,1.0
0.003,0.003,0.997,1.0
0.009,0.009,0.991,1.0
0.003,0.003,0.997,1.0
0.116,0.131,0.884,0.0
0.135,0.156,0.865,0.0
0.131,0.151,0.869,0.0
0.118,0.133,0.882,0.0
0.122,0.139,0.878,0.0
0.135,0.156,0.865,0.0
0.109,0.123,0.891,0.0
0.128,0.147,0.872,0.0
0.531,1.133,0.469,0.0
0.469,0.882,0.531,0.0
0.046,0.048,0.954,0.0
0.954,20.787,0.046,0.0
0.158,0.187,0.842,0.0
0.155,0.183,0.845,0.0
0.092,0.102,0.908,0.0
0.159,0.189,0.841,0.0
0.088,0.097,0.912,0.0
0.159,0.189,0.841,0.0
0.089,0.098,0.911,0.0
0.092,0.102,0.908,0.0
0.198,0.247,0.802,0.0
0.189,0.234,0.811,0.0
0.188,0.232,0.812,0.0
0.06,0.063,0.94,0.0
0.193,0.24,0.807,0.0
0.057,0.06,0.943,0.0
0.062,0.066,0.938,0.0
0.057,0.06,0.943,0.0
0.902,9.189,0.098,0.0
0.023,0.023,0.977,1.0
0.047,0.049,0.953,0.0
0.004,0.004,0.996,1.0
0.014,0.014,0.986,1.0
0.004,0.004,0.996,1.0
0.003,0.003,0.997,1.0
0.003,0.003,0.997,1.0
0.03,0.031,0.97,0.0
0.218,0.278,0.782,0.0
0.03,0.031,0.97,0.0
0.216,0.276,0.784,0.0
0.22,0.282,0.78,0.0
0.031,0.032,0.969,0.0
0.222,0.286,0.778,0.0
0.032,0.033,0.968,0.0
0.551,1.226,0.449,0.0
0.449,0.816,0.551,0.0
0.021,0.021,0.979,0.0
0.222,0.286,0.778,0.0
0.023,0.023,0.977,0.0
0.221,0.284,0.779,0.0
0.233,0.304,0.767,0.0
0.024,0.025,0.976,0.0
0.221,0.283,0.779,0.0
0.021,0.022,0.979,0.0
0.157,0.186,0.843,0.0
0.154,0.182,0.846,0.0
0.169,0.204,0.831,0.0
0.094,0.104,0.906,0.0
0.094,0.104,0.906,0.0
0.159,0.189,0.841,0.0
0.088,0.097,0.912,0.0
0.093,0.103,0.907,0.0
0.195,0.243,0.805,0.0
0.197,0.246,0.803,0.0
0.048,0.05,0.952,0.0
0.208,0.263,0.792,0.0
0.2,0.25,0.8,0.0
0.051,0.054,0.949,0.0
0.054,0.057,0.946,0.0
0.053,0.056,0.947,0.0
0.049,0.051,0.951,0.0
0.046,0.049,0.954,0.0
0.206,0.259,0.794,0.0
0.045,0.048,0.955,0.0
0.207,0.26,0.793,0.0
0.05,0.052,0.95,0.0
0.197,0.245,0.803,0.0
0.198,0.247,0.802,0.0
0.872,6.788,0.128,0.0
0.012,0.012,0.988,1.0
0.009,0.009,0.991,1.0
0.07,0.075,0.93,0.0
0.023,0.023,0.977,1.0
0.003,0.003,0.997,1.0
0.006,0.006,0.994,1.0
